year,age_50,age_51,age_52,age_53,age_54,age_55,age_56,age_57,age_58,age_59,age_60,age_61,age_62,age_63,age_64,age_65,age_66,age_67,age_68,age_69,age_70,age_71,age_72,age_73,age_74,age_75,age_76,age_77,age_78,age_79,age_80,age_81,age_82,age_83,age_84,age_85,age_86,age_87,age_88,age_89
1986,0.006579,0.006336,0.007704,0.008533,0.009791,0.010768,0.011965,0.013042,0.014306,0.01586,0.017162,0.01921,0.020597,0.022305,0.026023,0.029611,0.030458,0.031149,0.035092,0.03705,0.042219,0.046322,0.049946,0.056711,0.059936,0.066414,0.071703,0.085022,0.086528,0.097818,0.102479,0.110062,0.114393,0.12698,0.140902,0.15436,0.171648,0.167209,0.20518,0.216306
1987,0.006449,0.006878,0.007086,0.009179,0.010626,0.011399,0.011051,0.014434,0.014382,0.015778,0.018781,0.01846,0.021128,0.024262,0.024996,0.028218,0.028429,0.032229,0.033878,0.038555,0.041,0.045061,0.051779,0.050495,0.060854,0.063311,0.071223,0.075593,0.083529,0.089771,0.101532,0.107277,0.124245,0.133049,0.140869,0.143781,0.159803,0.177156,0.205111,0.217931
1988,0.006284,0.006817,0.008336,0.007854,0.010039,0.010625,0.012734,0.011669,0.012651,0.015284,0.017063,0.019672,0.019857,0.021389,0.024557,0.028431,0.030916,0.034187,0.032785,0.038174,0.039324,0.046328,0.048639,0.053266,0.053844,0.064233,0.070048,0.076116,0.087473,0.095443,0.109949,0.112813,0.1247,0.13044,0.138682,0.148627,0.161853,0.183704,0.186311,0.214971
1989,0.006096,0.006846,0.007729,0.008474,0.009548,0.010184,0.011474,0.013337,0.014415,0.015456,0.017304,0.017991,0.02022,0.023639,0.023284,0.027026,0.028481,0.032474,0.036036,0.036653,0.040868,0.0451,0.048373,0.055013,0.053454,0.06627,0.07134,0.080892,0.083944,0.093613,0.100364,0.106234,0.117724,0.128854,0.136653,0.14929,0.159712,0.169816,0.17083,0.244455
1990,0.007067,0.006203,0.006513,0.008147,0.008843,0.011248,0.011086,0.013528,0.014021,0.014048,0.015611,0.018756,0.019184,0.02196,0.024409,0.026901,0.026966,0.033129,0.034492,0.03992,0.041791,0.048256,0.053179,0.052917,0.059232,0.063329,0.070905,0.080748,0.089967,0.097417,0.096153,0.112475,0.127838,0.139707,0.148061,0.151321,0.16291,0.182584,0.21723,0.222291
1991,0.006586,0.006158,0.007062,0.007189,0.008391,0.009985,0.011246,0.012137,0.013298,0.014042,0.016029,0.016071,0.018532,0.020935,0.023625,0.022946,0.026867,0.031807,0.033625,0.038269,0.041716,0.044405,0.047537,0.055618,0.059198,0.064698,0.067449,0.075436,0.082021,0.086902,0.09777,0.115465,0.116288,0.122186,0.1409,0.149299,0.162218,0.170476,0.207207,0.208667
1992,0.005549,0.006337,0.006196,0.007246,0.008649,0.008831,0.009125,0.012339,0.013263,0.015827,0.017623,0.018699,0.01919,0.019342,0.02354,0.024605,0.029157,0.029531,0.033043,0.039272,0.040885,0.046644,0.047423,0.053548,0.058135,0.063543,0.06729,0.077052,0.083374,0.091266,0.097882,0.104931,0.119902,0.128688,0.131769,0.148805,0.167984,0.196575,0.205081,0.239477
1993,0.006169,0.005519,0.006664,0.007067,0.008022,0.00936,0.009901,0.010409,0.013189,0.014587,0.014864,0.018516,0.020074,0.020039,0.022155,0.025854,0.030578,0.031546,0.03332,0.037258,0.0414,0.044892,0.049929,0.055362,0.05988,0.068642,0.07451,0.076165,0.089638,0.089212,0.10127,0.111781,0.12296,0.133482,0.141226,0.161231,0.173319,0.195876,0.202987,0.243477
1994,0.006148,0.006177,0.007119,0.006906,0.008221,0.009102,0.009581,0.010107,0.012426,0.014156,0.015539,0.01895,0.018728,0.02081,0.023417,0.023519,0.027255,0.032074,0.032422,0.038038,0.040503,0.042754,0.047655,0.051452,0.060862,0.063545,0.068747,0.075398,0.078909,0.08881,0.095904,0.104628,0.125119,0.133959,0.144876,0.156,0.173772,0.189268,0.196372,0.216246
1995,0.005495,0.005638,0.006151,0.006399,0.00797,0.009157,0.009137,0.011327,0.012172,0.014026,0.015995,0.017813,0.019512,0.021116,0.023569,0.026109,0.025495,0.031934,0.032279,0.038303,0.041871,0.044172,0.052031,0.053579,0.061317,0.064211,0.072771,0.076337,0.081081,0.097357,0.101415,0.118361,0.112377,0.133168,0.138116,0.159985,0.171712,0.197703,0.21762,0.234415
1996,0.005433,0.005758,0.005997,0.007912,0.008485,0.008654,0.009155,0.010562,0.012649,0.013341,0.015312,0.015617,0.018493,0.019778,0.022094,0.02691,0.025718,0.030391,0.031959,0.036023,0.037723,0.043803,0.047434,0.053718,0.057086,0.061203,0.069269,0.077387,0.086681,0.090562,0.097428,0.105242,0.123181,0.119329,0.139126,0.145556,0.164383,0.18185,0.208365,0.231434
1997,0.005064,0.004862,0.006923,0.006528,0.007042,0.008729,0.009257,0.009821,0.010851,0.012017,0.015129,0.015577,0.016643,0.019078,0.020618,0.023154,0.025216,0.029339,0.030378,0.035966,0.038026,0.040362,0.047527,0.051597,0.055389,0.059723,0.069209,0.069033,0.081015,0.084723,0.095475,0.105813,0.113555,0.120097,0.143162,0.150583,0.163159,0.17917,0.198839,0.217786
1998,0.005225,0.005509,0.006113,0.0068,0.007174,0.00746,0.009137,0.008868,0.010781,0.01187,0.014214,0.014642,0.017411,0.019873,0.021907,0.022648,0.026474,0.027788,0.032042,0.03304,0.034201,0.039104,0.043078,0.046985,0.054177,0.064728,0.065472,0.068001,0.076519,0.086745,0.09221,0.099785,0.114762,0.125028,0.132619,0.147916,0.160871,0.166971,0.21243,0.203109
